Income,Customer Lifetime Value,NumFlights,NumFlightsWithCompanions,DistanceKM,PointsAccumulated,PointsRedeemed,dbscan_label
1.066512819292516,-0.6048868285511539,0.5602103454935825,0.8338173176365438,1.2743192784060677,1.2745110159561124,0.5595563012748429,0
-1.2433456752387209,-0.6048183450816614,1.6308137481198448,-0.1555945557627251,0.8029826836939093,0.8028541935047306,1.5748377400063545,0
-1.2433456752387209,-0.6047979457503232,-0.2723482782247172,0.16316993901444504,-0.3041687794712074,-0.3041897714841443,-0.35333274546566973,0
-1.2433456752387209,-0.6047979457503232,0.6355712553991184,0.9331724848398175,0.5632938298130563,0.5632954106670964,0.8790896132822459,0
1.9781933467579713,-0.6043549888412646,0.3341276157769752,1.1153236247124863,0.46467196057302523,0.4646334422892843,-0.9756368172867406,0
-0.3785564672528151,-0.6040956259142499,3.6799127745989355,1.8273689896692826,3.853180079650971,3.853224041286393,0.7991154313389656,0
-1.2433456752387209,-0.6021460326763538,0.6379636652373892,-0.08107818036026981,1.3463573583293054,1.3465200858624542,1.477158396227009,0
1.8280357506717735,-0.6016302210125158,0.865242599873132,1.251936979616988,0.8174945221856794,0.8176211414419982,-0.08096398580283416,0
1.8280357506717735,-0.6016302210125158,0.08053217292025182,0.7717203381344976,0.3779293421448481,0.3779761194233253,1.232522802185515,0
1.8280357506717735,-0.6016302210125158,0.9250528458299064,1.454787112657005,0.0837281220385025,0.08364900598249589,1.4689474712703217,0
0.31088423214558975,-0.6013650297051188,1.1726672640909526,0.7924193313018463,0.8296974855196562,0.8296322505417433,-0.10626680849093806,0
-0.44632496127592813,-0.6011508367260675,0.12957657460480676,0.6433865804969354,0.5105016637051262,0.5103592134317894,0.5036924840384052,0
1.3787484171191233,-0.600686023390575,-0.6790579507307832,-0.5778540163766391,-0.693693643592176,-0.6937331733575335,-0.5834884925918435,0
-1.2433456752387209,-0.6002343239109428,2.0566626993320782,2.1585528803468614,1.5734836988516088,1.5735201174262345,0.7223211373457166,0
-1.2433456752387209,-0.6000667579749503,0.06737391880976151,0.8752153039712411,0.748052604939869,0.7482498029944284,1.9671337023560742,0
-0.3166493881646458,-0.5998583933762812,0.6499257144287441,1.3223135563859738,0.5987582697367726,0.5988539580557302,1.2298312541706675,0
-0.3166493881646458,-0.5998583933762812,-0.15392399123030379,-0.20527213936436214,0.5878836439935773,0.587660199024854,0.5107223077565094,0
1.5550189460334691,-0.5991123606873405,1.5088008463680245,0.7137631572659212,1.0103842978681823,1.0104728629753652,-0.5179600873358472,0
-1.2433456752387209,-0.5984377256580834,0.7563879522318027,0.6847845668316329,0.5801967934682415,0.5802364745316212,-0.9756368172867406,0
-1.2433456752387209,-0.5981375640683924,-0.10487958954574884,0.6351069832299958,0.04070138159796262,0.040797181056264634,-0.9756368172867406,0
-1.2433456752387209,-0.5981375640683924,0.5590141405744471,1.4837657030912934,-0.002346508844023246,-0.0023049610010509,1.9755717621663356,0
-1.2433456752387209,-0.5981375640683924,-1.5762116400823993,-1.2402217977317982,-1.5811770792447062,-1.5811250310178568,-0.9756368172867406,0
-1.2433456752387209,-0.5981375640683924,0.3221655665856203,1.1029042288120772,0.7090426022738414,0.7089453126230213,1.648225011195999,0
-1.2433456752387209,-0.5979860261784513,-0.029518679640212958,0.07209436907811084,-0.2840322155950312,-0.2841555870139226,-0.6774087545445455,0
1.3286958850903907,-0.5979641697520174,0.8640463949539966,1.1774206042145328,1.3179946188909346,1.3180526819900733,1.63003150942475,0
1.9288981885691472,-0.597866544380613,0.31618454198994284,-0.49919784234071407,0.42347763275771616,0.42345568662704086,-0.9756368172867406,0
1.759213519132266,-0.5973492756216795,1.3317625183359725,1.8936057678047984,1.384065460906358,1.3841170138326158,-0.15147800109477202,0
1.759213519132266,-0.5973492756216795,-0.5797729424425377,-0.18457314619701343,-0.39002427283875685,-0.3900949677590525,0.2965454975792415,0
0.19164724630608915,-0.5973361617658193,0.4824570257497758,0.8959142971385899,0.4070640566359771,0.40708048050250245,-0.9756368172867406,0
-0.20906937360025793,-0.5972516502502752,1.8138331007475739,1.152581812413714,2.4649885722789726,2.4651279971887385,1.5229260692220983,0
-1.2433456752387209,-0.5972458218698928,0.5183431733238404,0.1176321540462778,0.27767481029323715,0.27770471766044397,-0.6115396470081886,0
-0.367261718248963,-0.5969937444183561,-1.707794181187303,-1.488609715739983,-1.7046284626816397,-1.7045795597520867,-0.9756368172867406,0
0.4808652652589568,-0.5967431240619151,-0.7759505491807577,-0.7434459617154289,-0.6251547139080778,-0.6251650826052502,-0.9756368172867406,0
-0.8859640106940924,-0.5965187314171946,1.4824843381470438,2.8250604603354907,0.920094354197573,0.919926810594113,3.88633236111194,0
0.7346513602230637,-0.5955133358012392,-1.109691721619559,-1.2402217977317982,-0.9616759119066616,-0.9617370313093767,-0.44720758044765696,0
0.46347859623844967,-0.5954652516630847,0.03029156631656145,0.15489034174750574,-0.10771346604502807,-0.10771315234125078,-0.053923581484891764,0
0.7399859063998102,-0.5950470653706511,0.538678656949144,0.6640855736642842,-0.038416073809095036,-0.038439355310957754,-0.3921728054267629,0
0.7399859063998102,-0.5950470653706511,1.193002747716256,0.8669357067043015,0.7067272646156064,0.7066942212399617,-0.40087207031863353,0
